id0,id1,relationship,count
549217987,401670506,reply-to,1
2890481691,2885555469,reply-to,4
1950407053,823776600,reply-to,1
125441481,2953915728,reply-to,6
2728123090,2619345784,mentioned,1
3051169684,961852904,reply-to,1
1423960525,2987484604,reply-to,1
2865761030,3073873364,reply-to,1
1385482496,873722743,reply-to,10
90949762,69970162,reply-to,1
2722654625,2474522750,mentioned,1
2836473335,25311240,mentioned,15
271128440,258094996,reply-to,236
107262106,1683126660,reply-to,2
332770861,247833332,reply-to,1
61650284,213037272,mentioned,6
2646605725,597104420,reply-to,1
3082865183,2951925615,reply-to,2
3053751592,2175109904,reply-to,1
1048901053,186155207,mentioned,2
1703199847,2161314089,reply-to,1
467085645,636119841,mentioned,1
2847144125,848477466,reply-to,1
433007443,1062111559,reply-to,2
1529213676,619577202,reply-to,4
915668126,2553364668,reply-to,2
573178253,386988166,reply-to,3
2916763553,2889460407,reply-to,3
1908813554,17021806,mentioned,3
809938064,1158232243,reply-to,1
3007517876,21700435,reply-to,6
158461099,2556936956,mentioned,2
2895013596,1313646014,reply-to,1
2782470592,2294951304,mentioned,4
21395879,21700435,mentioned,50
872650686,2556936956,mentioned,13
2876305923,2493501393,reply-to,1
2951925615,3070665718,reply-to,1
936905148,2385260852,mentioned,1
1231784246,2615278179,mentioned,1
2198647110,1061561653,reply-to,1
3011750010,3053620077,reply-to,1
1666755920,777200318,reply-to,1
853390160,2904020714,mentioned,2
2568352426,2457471739,mentioned,1
2457652208,148382170,mentioned,1
599777096,83339474,mentioned,121
2889570100,1337194476,mentioned,1
2602736065,484783355,mentioned,1
2849159301,136034513,mentioned,1
2307597428,1087002326,reply-to,6
2252234982,579278907,reply-to,3
2416403097,3041452721,reply-to,1
2698330634,1231784246,reply-to,2
278968450,636119841,mentioned,1
2273876755,2865761030,reply-to,1
1191561702,1333288740,reply-to,1
2416453640,2684300421,reply-to,1
222216222,597104420,reply-to,2
2941328370,928930566,reply-to,1
711452401,462483794,mentioned,1
935703188,1090408218,mentioned,1
128321908,1440902882,mentioned,2
366035924,1615762964,reply-to,3
21395879,2911556529,reply-to,1
138663266,1447001018,reply-to,1
626680694,977560339,reply-to,1
878756952,243327564,mentioned,3
2442728341,1247119963,reply-to,1
3002429217,3045559810,reply-to,1
3025477798,2987935606,mentioned,1
1405586342,1318470781,reply-to,1
2198647110,1682421781,mentioned,1
3028424862,2615278179,reply-to,1
2879920904,1561234734,reply-to,5
1411151478,777200318,reply-to,3
2662050363,2892577345,mentioned,1
3109258052,3065547426,reply-to,1
2992399630,3037555714,reply-to,3
2211011073,52055326,mentioned,2
1561695043,2433561336,mentioned,4
540668662,7775542,reply-to,10
479250666,2161314089,reply-to,1
1431095166,2263715665,reply-to,2
621579944,484783355,reply-to,2
16394061,41109816,reply-to,3
90949762,883308811,reply-to,1
145382385,373188797,mentioned,35
935324653,2865648505,mentioned,1
2377692914,1620008569,reply-to,63
211957547,21700435,mentioned,2
2942487587,132518983,reply-to,1
16857836,2842688854,mentioned,1
2937301276,1261239666,mentioned,1
1488948696,1337194476,reply-to,11
2435585468,466832778,mentioned,7
1064267425,873722743,reply-to,23
46508855,64814859,reply-to,2
1727080466,556827276,mentioned,1
123649804,38001218,reply-to,1
2876305923,922341182,reply-to,2
2942487587,128321908,reply-to,19
2362477976,922341182,reply-to,16
1061634667,1734176052,reply-to,1
1490566874,97284139,mentioned,1
915357151,1160510239,reply-to,1
1493702257,2439060728,reply-to,1
2275410891,2619345784,reply-to,1
2987484604,2886575672,mentioned,1
1663234574,2362477976,mentioned,1
362600644,763256432,mentioned,1
1290161238,1216131781,reply-to,1
52864018,233068578,reply-to,2
2652047742,2273980452,mentioned,1
393887721,2387272225,reply-to,3
204346522,1222881480,reply-to,4
3081161019,1611364122,reply-to,2
2273324692,1620008569,reply-to,28
161268346,293648296,reply-to,1
2654747130,2865761030,reply-to,1
2867785556,1973107178,reply-to,2
2548897788,21700435,mentioned,99
1682421781,1152496548,mentioned,1
1300032764,1413932856,reply-to,1
376275278,466832778,mentioned,1
1375664096,2747144492,reply-to,4
411652759,2717598373,reply-to,1
448282180,34449129,reply-to,1
166731381,38076933,mentioned,15
2711324962,2522760990,reply-to,4
2937151552,2553364668,reply-to,1
2760921472,2377692914,mentioned,2
479034909,486073610,reply-to,1
2786424729,2332261381,reply-to,2
1581851702,1060558130,reply-to,1
2564279666,2355655372,reply-to,4
2980753563,2290579451,reply-to,1
25311240,34449129,reply-to,1
3030616062,2615278179,reply-to,11
1289977460,252607098,reply-to,1
2416878060,766942764,mentioned,20
2860208794,236258159,mentioned,3
47304781,173955306,reply-to,9
16857836,915370620,mentioned,2
2364855890,2788564831,reply-to,1
1656258320,2942558492,reply-to,2
2904020714,2842004310,mentioned,3
52055326,1075421527,reply-to,1
895177568,3025464477,mentioned,5
732066373,1566829352,mentioned,1
1906932392,622090858,reply-to,1
392515372,2779468340,mentioned,1
579278907,563025694,mentioned,1
878756952,161268346,mentioned,1
1505158285,627907433,reply-to,1
3087589047,2222596247,mentioned,1
928930566,2904020714,reply-to,12
393887721,2439060728,reply-to,2
1611364122,2865761030,reply-to,1
456439564,1347633547,reply-to,1
777200318,1611931081,reply-to,1
1264361810,2198647110,mentioned,1
2731748451,2872752779,reply-to,5
941854976,934814834,reply-to,1
138663266,22275527,reply-to,9
1613564569,569555883,reply-to,1
1146851930,1049258474,reply-to,1
615406114,719071706,reply-to,1
2286113640,2759195024,mentioned,1
202642499,2353386604,reply-to,1
2731386749,3045559810,reply-to,1
2757496420,3035849045,mentioned,6
2879884035,622090858,reply-to,1
1355649967,455569571,mentioned,1
1674516554,2740294814,reply-to,1
213031586,239656656,reply-to,2
767392836,21395879,reply-to,1
52055326,1490566874,mentioned,1
878756952,38001218,reply-to,2
2198647110,32122637,mentioned,1
290252213,2908293855,mentioned,1
2891161095,2734291823,mentioned,1
2326323615,2354089069,reply-to,1
166731381,324549685,reply-to,1
2358090388,1620008569,mentioned,1
31216084,20741388,mentioned,3
204346522,2860208794,mentioned,1
143595558,2765119292,reply-to,1
31216084,21700435,reply-to,3
3030266500,2500778971,reply-to,1
482095157,2860208794,reply-to,6
2951925615,3078956370,reply-to,1
1869143557,622090858,mentioned,14
580170650,1452813307,reply-to,4
1908813554,2576957810,reply-to,1
3081161019,545317429,mentioned,2
2986495696,2955481660,mentioned,1
2353386604,202642499,reply-to,1
2940116620,2952906388,mentioned,1
2951458906,2220676963,mentioned,1
2294951304,2942487587,reply-to,1
712423225,873722743,reply-to,6
895860206,1321353174,reply-to,4
2782470592,23683895,reply-to,33
3111952012,3104824389,reply-to,1
1242430106,1515890040,reply-to,1
3123924813,3065547426,reply-to,2
989322360,865011199,mentioned,1
2567326687,2290579451,mentioned,1
2196647034,393887721,mentioned,3
2898867599,2900202563,mentioned,1
38076933,123649804,mentioned,34
1521629156,1217286588,mentioned,2
539608375,884690821,reply-to,1
559981785,368539204,reply-to,2
2468269830,2654661861,reply-to,2
579279665,539887811,reply-to,1
1490566874,124215190,mentioned,1
2807490858,2799228219,mentioned,1
2507658785,2492448252,reply-to,1
2493501393,2992709270,reply-to,2
1317551240,2606885751,reply-to,5
2269456136,740050238,reply-to,1
2942487587,38001218,reply-to,3
2850300405,2973311183,reply-to,1
597104420,1562420970,reply-to,1
547870654,832193689,reply-to,1
828396511,899052614,reply-to,1
348399674,277953160,reply-to,3
2435585468,16857836,reply-to,2
222216222,2353280685,reply-to,1
532465771,487728741,reply-to,11
127648517,418719818,reply-to,2
2450678771,2869896284,reply-to,2
2539426612,1239793981,reply-to,1
751871257,1529213676,reply-to,3
2795807813,2856199634,reply-to,1
1583593302,71343336,mentioned,1
468465063,527573727,reply-to,77
563025694,2246710165,mentioned,1
2507658785,368539204,mentioned,8
2746690511,2904735124,reply-to,1
2815541726,27542520,mentioned,1
1421717480,1314492812,reply-to,1
2412209312,2853229116,reply-to,1
361242300,580170650,reply-to,3
1395050252,1548066919,mentioned,1
3053751592,873722743,reply-to,1
128321908,1965508399,mentioned,9
1129358006,2705435149,mentioned,1
327089688,249033421,reply-to,2
2731552773,924719946,mentioned,1
2874237391,1110190694,reply-to,2
2408674502,38076933,mentioned,37
588726003,539608375,reply-to,4
1357683001,2880375561,mentioned,1
619577202,2861476024,reply-to,4
2328267122,556827276,reply-to,1
2173215187,1506877316,mentioned,1
1129358006,866548200,reply-to,2
2857992616,2474431778,reply-to,2
213037272,52055326,mentioned,1
232444717,35272731,reply-to,1
1924393598,2986495236,reply-to,3
258094996,1062111559,mentioned,3
3103974586,1277332280,reply-to,1
1090408218,388353254,reply-to,1
572184258,611755180,reply-to,3
3007517876,128321908,mentioned,1
1663234574,465746250,reply-to,1
2971393186,2355655372,reply-to,1
358635107,474277473,reply-to,1
61650284,185049864,mentioned,4
2802664535,547172089,mentioned,1
2299077498,873722743,mentioned,2
1733116850,2206844066,reply-to,9
2971393186,3069120335,reply-to,3
2858134504,2410880032,reply-to,3
2477228716,368539204,mentioned,1
2779468340,2548897788,reply-to,1
2314033626,21700435,reply-to,3
1260418842,1062111559,reply-to,1
2807490858,3033499952,reply-to,1
2943363806,3025464477,mentioned,3
2795807813,2550962437,reply-to,5
545075817,705516070,reply-to,1
204346522,883308811,reply-to,1
2320332542,366035924,reply-to,1
31943911,22739948,reply-to,1
2398588146,123649804,mentioned,1
1429486316,1568648058,reply-to,2
2575502369,563025694,mentioned,1
1120980493,368539204,reply-to,1
2942487587,16857836,mentioned,1
432974514,52322011,reply-to,1
61650284,230114030,reply-to,1
3000338022,2953825694,reply-to,1
233068578,52864018,reply-to,5
2902992522,1220363912,reply-to,1
1241784547,884690821,reply-to,2
1350874850,2743743819,reply-to,3
182674933,2893452378,reply-to,4
2731552773,2243977961,reply-to,1
589341373,587782443,reply-to,3
3076709458,2850300405,reply-to,2
2815396496,2956901459,reply-to,1
1152496548,873722743,reply-to,1
3010619555,3014290671,mentioned,1
445006581,1217286588,mentioned,1
213031586,1217286588,mentioned,1
466832778,1487362622,mentioned,2
728299806,28491592,mentioned,1
3054478538,3081161019,mentioned,2
614280017,579278907,reply-to,4
1969666314,484783355,reply-to,1
2441784416,2391292164,mentioned,1
1541250805,2710325050,reply-to,7
3041296181,3027388174,reply-to,1
2293663974,866548200,reply-to,2
1411151478,627401371,mentioned,1
47926059,83726819,mentioned,1
2850012641,2969978369,mentioned,1
2950225408,2945391127,reply-to,1
1060558130,3115715562,reply-to,1
479034909,813673076,reply-to,1
1075421527,21275515,mentioned,1
2222596247,1452813307,mentioned,1
21700435,1268428160,mentioned,1
21275515,2911556529,reply-to,72
708088992,865075694,reply-to,2
2972152438,1734176052,reply-to,1
2779777175,2745927437,reply-to,1
1442618282,2300746824,reply-to,3
2166253636,545075817,reply-to,1
865075694,976849022,reply-to,6
2657309905,1007075178,reply-to,1
3002547873,30015139,mentioned,1
2604898376,597104420,mentioned,1
2711324962,2300746824,reply-to,11
2294951304,148382170,mentioned,1
2566080701,2956901459,reply-to,1
1477998709,1234881792,mentioned,1
915668126,563025694,mentioned,1
31216084,47304781,reply-to,1
386988166,2155192119,reply-to,1
2795807813,760394310,mentioned,3
3053649606,2973311183,reply-to,1
2439060728,2408674502,mentioned,1
3060125786,2556936956,mentioned,10
2971393186,580170650,reply-to,1
2879027553,2413179710,reply-to,1
1734176052,920231154,reply-to,16
2925056974,2900202563,mentioned,1
704601463,2908293855,mentioned,1
324549685,27542520,mentioned,1
61650284,21395879,reply-to,14
2442728341,2989291950,reply-to,1
2782470592,24959879,mentioned,2
2203422900,2471433206,mentioned,1
2997865690,2615278179,reply-to,13
2691808545,946875966,reply-to,1
17133444,328785777,reply-to,1
586982939,777200318,mentioned,1
2176196803,1337194476,reply-to,1
2691808545,981138342,reply-to,2
2984971261,609320639,reply-to,1
430127541,2997558943,mentioned,1
1240175660,2712826522,mentioned,1
3092569571,2450678771,reply-to,5
2353280685,2181777332,reply-to,9
2807490858,1611364122,reply-to,12
1618953558,961852904,mentioned,7
19387021,549217987,mentioned,6
3014290671,2956901459,reply-to,2
89330165,1584209269,reply-to,1
2942245404,2981635974,reply-to,1
1560961549,992698340,reply-to,1
2865929142,2522738775,mentioned,1
2815396496,2615278179,reply-to,5
920694018,1160510239,reply-to,1
2274761524,3025464477,mentioned,1
1243989192,1596556783,reply-to,1
2839446221,2987744464,mentioned,1
2468190746,2493501393,mentioned,3
185418807,226796634,reply-to,1
2945391127,2412209312,reply-to,3
2416878060,760394310,mentioned,1
1289879593,2860208794,mentioned,5
518156339,568065437,mentioned,1
2857951264,2902992522,mentioned,1
1452325201,1741597046,reply-to,3
2544820309,1409284969,mentioned,1
2412209312,2793245421,reply-to,1
282714070,2576957810,mentioned,2
1962370682,2147512983,reply-to,1
2861018188,2425988252,reply-to,1
2885555469,545075817,mentioned,1
83726819,21700435,reply-to,2
59615041,31624328,reply-to,3
3010619555,3041296181,reply-to,4
3070629280,2987744464,reply-to,1
3042091006,34449129,mentioned,1
872650686,2556936956,reply-to,3
132518983,19862538,mentioned,1
2981536708,2845225180,reply-to,2
3028302445,3010619555,reply-to,2
1105600160,862154029,mentioned,1
1931338134,1217286588,reply-to,3
3060125786,2439060728,mentioned,1
16857836,21700435,reply-to,4
2416453640,2416878060,reply-to,1
3045380097,1061561653,mentioned,1
3014550959,3014521342,reply-to,1
2965159287,2865648505,reply-to,1
47304781,282714070,reply-to,1
2416878060,2863413880,mentioned,1
27542520,393887721,reply-to,6
2874879328,1863509101,reply-to,1
200648568,725492370,mentioned,1
1215250068,2712826522,mentioned,2
466832778,30015139,mentioned,1
432974514,44145732,reply-to,1
1599381997,622090858,reply-to,3
1452325201,2413179710,reply-to,1
1046235289,609947049,mentioned,1
78091695,14221588,mentioned,1
128321908,1222881480,reply-to,24
2913052311,2924306663,reply-to,1
462483794,763937342,reply-to,2
915668126,2377692914,reply-to,2
920231154,1727080466,mentioned,3
1963113289,1618953558,reply-to,1
222216222,946875966,mentioned,1
2942487587,777040297,reply-to,2
2400869019,1197339265,reply-to,3
188835953,14221588,reply-to,1
3060125786,883308811,mentioned,1
3060125786,3053957882,mentioned,4
2904020714,2939104077,reply-to,1
158461099,2435585468,mentioned,1
2353997862,38001218,mentioned,1
3045559810,3060325073,reply-to,2
2313526938,2391292164,mentioned,1
2627959595,2566146384,mentioned,1
3108964380,3025633421,reply-to,1
1597185804,33914340,mentioned,1
2566146384,554149794,reply-to,1
2564777035,2477228716,reply-to,5
572103841,185017873,mentioned,3
764262036,38001218,reply-to,1
1940124240,1580814492,reply-to,3
2317442405,2923393622,mentioned,1
2400869019,2282763997,reply-to,4
2440076084,3025464477,mentioned,1
411652759,38076933,mentioned,1
2439639138,1329931573,reply-to,1
1045547113,629741619,reply-to,2
2511575586,2358597443,reply-to,4
2798048167,2745927437,mentioned,1
349458048,97198239,mentioned,1
2556161853,2950589589,mentioned,6
2974249733,2722801912,reply-to,2
897509594,1110287659,reply-to,1
1160510239,862154029,reply-to,2
496703327,902174090,reply-to,3
1937571937,2870611261,mentioned,3
2425988252,2393305848,mentioned,2
16857836,349322419,mentioned,1
2861018188,2945865628,reply-to,10
16394061,30039253,mentioned,36
1692004315,364623318,reply-to,1
2754672875,3041296181,reply-to,21
1609754179,2765098072,mentioned,1
777040297,21395879,reply-to,1
728354640,873722743,mentioned,5
3012493749,2973701782,mentioned,1
2937715124,129644027,mentioned,2
579278907,2896138714,mentioned,1
2322524761,46438405,mentioned,1
2537301575,622090858,mentioned,1
2214937235,368539204,reply-to,1
2861018188,2615278179,reply-to,6
2341578158,619577202,mentioned,1
2877301240,2865648505,mentioned,1
2485898342,1687476871,reply-to,2
2904020714,2745927437,reply-to,1
937718629,892493274,reply-to,1
580170650,456439564,reply-to,1
619577202,368539204,reply-to,1
1431095166,508955433,reply-to,1
2398588146,173955306,mentioned,7
2955062494,2925851486,mentioned,1
1895455093,1087002326,mentioned,3
2746976080,2760921472,reply-to,4
2981614130,2889466734,reply-to,1
454212238,2867785556,mentioned,2
2908593735,2967840015,reply-to,4
2516850933,2619345784,reply-to,1
920231154,2553364668,reply-to,2
2888682471,2522946086,reply-to,1
626680694,602112899,reply-to,1
2504176853,2606885751,reply-to,2
2768345009,1442618282,reply-to,2
2811891904,2214937235,mentioned,1
38001218,148382170,mentioned,2
3044774329,3021127777,reply-to,2
2162142216,394915376,mentioned,1
1374371856,386988166,reply-to,4
2957699706,1442618282,reply-to,1
3014550959,2606885751,reply-to,1
2722731825,1413761539,reply-to,1
895860206,2174816496,reply-to,2
2416878060,1036114669,mentioned,1
1707233174,2290579451,reply-to,2
432974514,34449129,mentioned,1
3102422166,2873036937,mentioned,1
60366403,2942487587,mentioned,1
173955306,2437369184,reply-to,1
2904020714,1452813307,reply-to,9
3113062169,2153387948,mentioned,4
2867785556,545075817,reply-to,2
3038360682,1894808334,reply-to,3
3025789584,3098003831,mentioned,2
433007443,976849022,reply-to,3
1110287659,28491592,mentioned,2
